player_id,promo_type,promo_timestamp,engaged
P009958,ReAcquisition,2023-11-02 04:43:38.275846481,0
P006493,AccaInsurance,2023-06-24 20:04:49.156327724,0
P000819,DepositAndGet,2023-09-06 18:57:57.388588190,0
P001856,AccaInsurance,2023-08-13 10:19:51.062167406,0
P001763,ReAcquisition,2023-06-11 15:40:10.956185102,0
P003427,ReAcquisition,2023-08-21 07:11:31.329767227,0
P002895,Mission,2023-08-16 18:33:40.866842508,0
P002723,Activation,2023-09-23 00:55:19.304762602,0
P001435,Cashback,2023-10-07 17:05:48.386994123,0
P005152,ReloadBonus,2023-12-02 05:05:54.026484251,0
P003064,Mission,2023-05-19 06:45:02.328958511,0
P008073,ReAcquisition,2023-07-09 18:26:51.487818480,0
P009043,Activation,2023-08-19 14:04:21.467634439,0
P004036,ReloadBonus,2023-11-14 22:57:04.738904238,0
P001036,AccaInsurance,2023-11-19 22:58:40.350100279,0
P007484,Activation,2023-02-27 08:41:10.835719347,0
P000180,Cashback,2023-04-22 19:12:23.242219210,0
P000391,Cashback,2023-09-14 13:46:04.501023054,0
P009358,Mission,2023-04-26 18:16:24.266834974,0
P000777,Mission,2023-04-12 06:27:03.033443213,0
P001930,ReloadBonus,2023-08-18 20:49:59.907974243,0
P003407,DepositAndGet,2023-01-19 11:15:10.455597639,0
P002264,DepositAndGet,2023-12-17 13:46:44.684643745,0
P000996,ReAcquisition,2023-11-21 22:11:24.881049395,0
P000242,DepositAndGet,2023-09-09 12:53:26.490022898,0
P006731,DepositAndGet,2023-12-15 21:58:19.859198809,0
P003741,Activation,2023-05-18 18:06:14.952476263,0
P001727,Cashback,2023-08-13 01:38:48.012842655,0
P009670,Activation,2023-01-10 06:33:41.743019342,0
P005659,Cashback,2023-08-07 22:33:07.901206017,1
P001836,ReAcquisition,2023-04-03 20:56:19.478847980,0
P008345,Cashback,2023-06-04 04:06:28.338261366,0
P006983,AccaInsurance,2023-07-05 19:49:08.413735390,0
P002971,AccaInsurance,2023-06-19 12:27:03.668891191,0
P005504,Mission,2023-06-16 11:32:04.987357855,0
P002579,ReAcquisition,2023-08-10 20:37:43.907997608,0
P001198,AccaInsurance,2023-01-14 21:01:52.147967339,0
P008437,Cashback,2023-05-12 09:40:49.900434494,1
P009817,ReAcquisition,2023-07-22 22:58:21.637647867,0
P003714,DepositAndGet,2023-01-12 14:44:59.766126871,0
P001902,AccaInsurance,2023-07-11 08:33:45.029669046,0
P007162,AccaInsurance,2023-08-20 11:29:12.600764990,1
P005151,ReAcquisition,2023-02-22 02:51:58.908736229,0
P009454,ReloadBonus,2023-02-25 16:50:42.510931730,1
P006515,ReAcquisition,2023-08-16 18:12:46.149572372,0
P009764,ReAcquisition,2023-11-10 11:15:51.441821814,0
P006106,Cashback,2023-08-10 02:13:26.083817005,0
P007546,DepositAndGet,2023-12-24 09:53:39.259214877,0
P003707,Cashback,2023-04-08 04:02:35.192337751,0
P006103,Activation,2023-11-10 00:54:01.360312700,0
P009646,Mission,2023-02-06 22:01:35.692930460,0
P000998,ReAcquisition,2023-10-10 13:41:26.573570967,0
P004706,ReAcquisition,2023-01-15 18:51:54.755625486,0
P002481,Cashback,2023-09-07 14:49:48.244998217,0
P005551,DepositAndGet,2023-08-02 11:52:03.495934963,0
P007020,AccaInsurance,2023-07-27 09:00:16.810940266,0
P006513,Activation,2023-02-17 11:10:24.083165884,0
P006430,DepositAndGet,2023-12-09 04:50:25.076672316,0
P005503,Mission,2023-01-14 13:00:37.477432251,0
P004780,ReloadBonus,2023-10-03 05:37:14.282779217,0
P008007,DepositAndGet,2023-03-13 01:53:47.245393515,1
P007026,DepositAndGet,2023-12-30 02:12:14.177146196,0
P005447,DepositAndGet,2023-11-02 02:48:39.914896965,1
P004194,DepositAndGet,2023-12-30 09:06:14.200971127,0
P005193,ReloadBonus,2023-11-12 18:56:13.809992790,0
P004584,ReAcquisition,2023-05-06 23:57:37.831906080,0
P005040,Mission,2023-11-16 19:55:58.866127729,0
P000378,AccaInsurance,2023-03-25 18:32:43.782391787,0
P009995,Activation,2023-02-28 12:04:43.588641644,0
P001080,Activation,2023-04-09 18:22:08.965985775,0
P002381,ReloadBonus,2023-01-09 02:39:36.601500750,0
P008186,Activation,2023-01-10 21:31:57.395932674,0
P006867,DepositAndGet,2023-05-08 14:16:20.772420168,0
P007821,AccaInsurance,2023-06-08 19:43:51.251270771,0
P001518,ReloadBonus,2023-09-13 02:19:10.331998587,0
P006173,AccaInsurance,2023-03-19 13:08:06.911165476,0
P005020,ReAcquisition,2023-11-03 06:43:06.546703100,0
P000365,Activation,2023-10-24 21:04:16.503260850,0
P001509,ReloadBonus,2023-07-07 16:37:38.368408680,0
P009276,Mission,2023-01-29 09:38:56.587362051,0
P003817,ReloadBonus,2023-11-05 17:36:06.115022421,1
P003552,Cashback,2023-10-09 08:57:09.347223997,0
P001067,ReAcquisition,2023-01-19 05:17:55.175960779,0
P005533,Activation,2023-05-14 09:28:38.504362583,0
P007792,Cashback,2023-08-07 02:44:53.275021076,0
P002261,ReloadBonus,2023-03-08 04:58:00.071499586,0
P008459,ReAcquisition,2023-07-07 13:43:26.988433123,0
P009204,AccaInsurance,2023-03-04 22:51:21.700370550,1
P000891,DepositAndGet,2023-02-06 15:35:37.280356646,0
P006047,Cashback,2023-06-10 11:13:49.631602049,1
P007141,Mission,2023-10-16 10:14:02.956731319,0
P008002,Cashback,2023-10-21 14:57:27.960151672,0
P008824,Mission,2023-01-10 01:13:32.667669058,0
P008192,Cashback,2023-09-16 11:35:57.525473356,0
P000958,ReAcquisition,2023-12-03 15:13:54.052224874,0
P000944,DepositAndGet,2023-01-11 01:21:37.334792614,0
P001030,ReAcquisition,2023-02-03 10:44:54.548482180,0
P007295,AccaInsurance,2023-02-02 15:46:46.823471546,0
P005679,Cashback,2023-06-07 18:28:04.070841551,0
P007674,Activation,2023-07-31 15:58:03.852706194,0
P005104,ReloadBonus,2023-02-05 17:11:47.423588276,0
P009719,Cashback,2023-08-24 21:05:17.673100471,1
P001382,ReloadBonus,2023-05-03 12:36:16.110249996,0
P003391,AccaInsurance,2023-09-10 07:01:16.417252541,0
P001176,Mission,2023-04-02 17:37:23.706878424,0
P007770,Cashback,2023-04-27 16:01:04.897375822,0
P000152,ReAcquisition,2023-12-05 22:36:55.857785463,0
P005199,DepositAndGet,2023-06-20 19:05:03.265258789,0
P004520,Activation,2023-12-02 07:26:10.033814192,0
P002828,DepositAndGet,2023-05-29 04:57:36.031316996,0
P000514,AccaInsurance,2023-07-24 17:22:49.060440302,0
P006970,AccaInsurance,2023-03-20 17:32:56.610183239,0
P008457,ReAcquisition,2023-08-09 23:23:11.401786327,0
P006039,DepositAndGet,2023-06-06 13:33:38.243337154,0
P007082,ReloadBonus,2023-07-23 00:54:06.615942478,0
P002158,ReloadBonus,2023-04-20 00:49:22.166992664,1
P009141,Cashback,2023-12-05 05:23:40.855424643,0
P000635,Mission,2023-08-06 11:47:16.338570833,0
P001913,Cashback,2023-11-13 00:46:28.349069834,0
P004940,Activation,2023-09-13 11:44:08.570267677,0
P002957,ReloadBonus,2023-07-20 23:50:57.899149179,0
P003135,Cashback,2023-04-13 07:48:09.045829296,0
P006612,DepositAndGet,2023-11-30 16:10:33.494877338,0
P005292,ReloadBonus,2023-02-22 19:42:16.596248865,0
P003113,Cashback,2023-02-21 00:17:24.233162642,0
P003521,DepositAndGet,2023-09-16 13:52:30.410009623,0
P005419,Cashback,2023-01-26 17:01:11.719445944,0
P006246,Cashback,2023-09-11 08:40:36.461246967,0
P000009,Activation,2023-07-16 05:53:18.681160927,0
P007037,ReloadBonus,2023-01-11 06:23:40.756886482,0
P004948,Cashback,2023-10-05 23:37:48.684221983,0
P009735,Activation,2023-10-14 22:18:25.209081173,0
P002231,AccaInsurance,2023-05-18 18:39:52.009516478,0
P007415,ReAcquisition,2023-07-13 16:58:51.418901205,0
P006915,Cashback,2023-07-24 22:31:42.956830502,0
P005064,ReAcquisition,2023-07-16 21:57:09.971141338,1
P004202,Cashback,2023-06-13 04:12:16.345099926,0
P004065,ReloadBonus,2023-06-11 09:24:12.406130791,1
P003921,Mission,2023-10-22 05:53:39.940153360,0
P004930,AccaInsurance,2023-01-15 06:42:18.307761669,0
P001903,Activation,2023-08-31 03:03:53.232533216,0
P007338,AccaInsurance,2023-12-07 15:40:20.078715563,0
P005436,Mission,2023-12-02 11:36:58.562738657,0
P007665,AccaInsurance,2023-09-05 05:32:39.791418552,0
P002869,AccaInsurance,2023-03-01 23:26:51.563230038,0
P008003,ReAcquisition,2023-02-05 23:15:07.997502327,0
P001221,Cashback,2023-02-28 02:25:08.476826191,0
P007467,DepositAndGet,2023-01-01 06:50:14.811855555,0
P001492,Cashback,2023-07-14 21:08:02.788134813,0
P004306,Cashback,2023-10-05 07:24:26.006796122,0
P006373,AccaInsurance,2023-10-26 04:55:13.953813076,0
P007310,Mission,2023-10-24 01:32:31.050033569,0
P009841,Cashback,2023-12-29 01:53:19.312515020,0
P002668,ReAcquisition,2023-08-19 12:17:43.406207561,0
P008288,AccaInsurance,2023-04-01 12:00:36.068670750,0
P009811,DepositAndGet,2023-09-12 19:30:12.087651730,0
P002328,ReAcquisition,2023-08-01 13:11:12.788557291,0
P007451,Activation,2023-02-06 18:38:20.002260208,0
P006506,DepositAndGet,2023-10-27 22:12:47.338995218,0
P004467,Activation,2023-08-13 19:17:31.928444624,0
P008644,Activation,2023-02-28 13:34:04.698715448,0
P006101,DepositAndGet,2023-04-15 11:41:59.388908625,0
P008544,ReloadBonus,2023-10-12 03:45:21.870694160,0
P002379,Cashback,2023-10-26 15:27:11.902691364,0
P002102,AccaInsurance,2023-04-19 14:07:47.976682425,0
P007622,ReAcquisition,2023-07-04 00:21:34.103010893,0
P009125,AccaInsurance,2023-08-06 19:17:14.482683420,0
P000577,AccaInsurance,2023-10-27 17:07:25.882107735,0
P006961,AccaInsurance,2023-02-23 00:28:37.173387766,0
P009495,Activation,2023-01-14 20:45:49.944359779,0
P003496,Mission,2023-03-16 08:48:27.821260691,0
P002979,Mission,2023-10-14 05:05:55.226679087,0
P007083,Mission,2023-11-02 17:39:23.382954597,0
P009488,AccaInsurance,2023-10-25 10:46:47.846715927,0
P008562,AccaInsurance,2023-03-12 20:06:39.729371071,0
P009117,Activation,2023-09-02 01:02:39.554888010,0
P007991,Activation,2023-04-02 00:51:39.061434031,0
P009103,ReloadBonus,2023-09-09 15:58:32.320904732,0
P000560,Mission,2023-06-29 20:53:59.579214334,0
P006882,AccaInsurance,2023-01-17 07:28:49.273146152,0
P003308,Cashback,2023-05-26 09:53:04.893678665,0
P009605,Cashback,2023-04-28 09:03:32.314465761,1
P005236,ReloadBonus,2023-02-02 10:29:45.068742037,0
P003416,Cashback,2023-12-03 05:37:58.892910242,0
P005194,Activation,2023-07-12 14:04:39.190513849,0
P008927,ReloadBonus,2023-07-05 22:24:51.673934460,0
P008397,ReAcquisition,2023-03-14 12:45:49.346102238,0
P000700,Mission,2023-07-15 03:28:09.254800558,0
P004065,Cashback,2023-03-26 00:47:13.278469801,0
P009752,ReAcquisition,2023-01-25 16:50:59.783565521,0
P000387,Cashback,2023-06-02 14:35:27.021839857,0
P005687,DepositAndGet,2023-08-17 04:57:37.833045006,0
P002191,ReAcquisition,2023-11-26 04:09:30.779955149,1
P008662,DepositAndGet,2023-01-28 17:18:23.405893087,1
P001146,ReloadBonus,2023-05-25 21:28:15.540280104,0
P006776,Activation,2023-06-02 19:14:06.248600483,0
P003586,ReloadBonus,2023-01-02 01:07:23.987603188,0
P001277,Activation,2023-04-01 04:46:32.927866936,0
P003272,ReAcquisition,2023-08-21 13:52:17.180709124,0
P009502,AccaInsurance,2023-01-03 15:16:42.616824389,0
P006103,AccaInsurance,2023-10-10 13:06:44.487006903,0
P001122,Activation,2023-09-17 22:31:56.862899542,0
P003793,AccaInsurance,2023-07-01 15:16:28.534535885,0
P007845,ReAcquisition,2023-09-16 10:28:31.984030962,0
P001702,ReAcquisition,2023-12-10 04:35:12.808547497,0
P009373,Mission,2023-09-22 20:23:53.414021492,0
P000842,ReAcquisition,2023-10-28 11:22:38.843027830,0
P004445,AccaInsurance,2023-09-30 18:25:42.137346029,0
P001152,ReloadBonus,2023-03-11 08:09:46.136554718,0
P008709,DepositAndGet,2023-12-10 20:57:56.870314837,0
P004968,Mission,2023-10-12 22:48:33.450845242,0
P009549,DepositAndGet,2023-12-30 05:40:18.085122824,0
P000681,ReloadBonus,2023-01-01 10:58:01.211301565,0
P001814,Cashback,2023-03-12 11:19:49.130721807,0
P004533,Activation,2023-05-28 18:47:15.370732546,0
P002858,AccaInsurance,2023-09-25 21:01:30.262585402,0
P009644,ReAcquisition,2023-04-18 05:57:35.737201214,0
P009270,Cashback,2023-03-25 14:27:32.027454376,0
P004353,ReloadBonus,2023-07-13 16:03:18.340566874,0
P007884,Cashback,2023-07-01 17:00:55.200164795,0
P002809,Mission,2023-10-03 04:35:03.004431725,0
P003647,Activation,2023-06-06 17:42:08.818454981,0
P009242,Cashback,2023-03-20 17:00:51.188321590,0
P008494,ReAcquisition,2023-11-08 22:41:45.643253565,0
P009054,ReAcquisition,2023-06-24 02:06:43.449984789,0
P008897,ReAcquisition,2023-11-21 08:55:28.620523214,0
P002536,Activation,2023-05-13 13:33:28.898652315,0
P001739,AccaInsurance,2023-01-19 10:04:42.019363880,0
P008642,ReloadBonus,2023-09-21 08:49:47.362998962,0
P005825,DepositAndGet,2023-07-17 14:18:08.647709608,0
P007544,DepositAndGet,2023-06-04 05:57:35.175878048,0
P002536,ReAcquisition,2023-01-27 05:54:45.707422018,0
P008079,ReAcquisition,2023-04-07 19:58:25.301582813,0
P004886,DepositAndGet,2023-07-30 04:39:41.534743786,0
P003816,Mission,2023-08-30 01:27:49.167967319,0
P005778,AccaInsurance,2023-12-04 04:26:34.589071989,0
P009462,AccaInsurance,2023-09-13 19:10:23.232888937,0
P004183,AccaInsurance,2023-04-27 14:27:51.948048592,0
P006545,Cashback,2023-09-24 21:31:34.591825724,0
P008693,AccaInsurance,2023-01-09 04:22:56.311202526,0
P006004,AccaInsurance,2023-05-18 17:28:55.455245733,0
P000491,ReloadBonus,2023-01-08 13:02:29.217051029,0
P003764,ReloadBonus,2023-09-01 06:38:11.769041777,0
P009121,Cashback,2023-08-21 12:47:38.407696486,1
P002810,DepositAndGet,2023-02-16 23:42:16.838684797,0
P008893,ReloadBonus,2023-10-24 22:32:11.134974241,0
P002185,AccaInsurance,2023-01-10 16:22:14.595358372,0
P003583,Cashback,2023-12-18 13:40:07.718652248,0
P007231,DepositAndGet,2023-06-22 03:40:30.406921625,1
P002155,ReloadBonus,2023-04-19 06:15:02.204236984,0
P000700,Activation,2023-11-09 08:47:34.436112642,0
P002863,Activation,2023-02-23 11:55:19.273144007,0
P009232,DepositAndGet,2023-05-11 01:49:26.612929344,0
P007293,DepositAndGet,2023-04-14 04:43:16.004020691,0
P000555,AccaInsurance,2023-04-17 00:31:51.956567526,0
P009749,ReloadBonus,2023-09-01 15:39:23.243397474,0
P001465,ReloadBonus,2023-05-28 08:19:17.197690010,0
P001063,Cashback,2023-01-27 13:32:02.153258324,0
P003625,Cashback,2023-01-23 21:16:26.359603405,0
P000221,DepositAndGet,2023-02-10 11:19:25.196498632,0
P002873,Mission,2023-02-02 06:02:32.152444363,0
P000307,DepositAndGet,2023-07-23 19:26:51.460002899,0
P006729,DepositAndGet,2023-09-24 09:37:33.785728931,0
P005015,ReAcquisition,2023-03-03 20:33:33.770391464,0
P004000,ReloadBonus,2023-06-26 18:39:06.341820478,0
P007693,ReAcquisition,2023-12-20 16:52:28.128199577,0
P004956,AccaInsurance,2023-01-12 10:24:29.315017223,0
P006776,ReAcquisition,2023-04-19 11:41:27.797344685,0
P004565,AccaInsurance,2023-02-06 23:42:03.527436733,0
P008659,Activation,2023-12-03 20:05:27.267354011,0
P009694,DepositAndGet,2023-03-22 13:01:11.734477758,0
P001089,ReloadBonus,2023-04-01 12:40:11.735549450,0
P005339,Cashback,2023-05-04 03:23:43.134235620,0
P006098,Activation,2023-01-07 03:05:39.984545231,0
P004061,Mission,2023-07-20 07:59:38.554648876,0
P002959,ReloadBonus,2023-04-15 05:42:18.349763155,1
P009978,ReloadBonus,2023-09-04 08:02:10.549234867,0
P006397,Mission,2023-10-17 06:56:53.047620535,0
P009686,Mission,2023-02-12 02:30:37.959422112,0
P000733,ReloadBonus,2023-12-21 14:54:27.712361336,0
P001758,Cashback,2023-01-02 14:10:12.280331612,0
P006373,Mission,2023-07-16 09:06:29.917589664,0
P002474,Cashback,2023-02-18 03:37:25.864877701,0
P001307,Cashback,2023-11-07 17:20:08.969895363,0
P001184,Mission,2023-04-22 04:25:56.880630970,0
P005373,AccaInsurance,2023-04-12 14:44:57.116428375,0
P009306,Cashback,2023-12-30 13:48:46.556414604,0
P009244,Mission,2023-08-17 00:36:23.768608809,0
P002085,ReAcquisition,2023-05-16 10:56:45.276492596,0
P004816,ReAcquisition,2023-05-20 02:08:09.126053095,0
P004039,DepositAndGet,2023-02-11 11:31:08.642709732,0
P006232,ReAcquisition,2023-03-06 08:02:04.163765430,1
P000236,Cashback,2023-04-06 16:12:25.484869242,0
P007270,DepositAndGet,2023-06-30 20:32:23.196226358,1
P008304,ReAcquisition,2023-02-13 12:49:58.732365847,0
P006813,Cashback,2023-03-09 08:33:51.615540504,0
P000587,DepositAndGet,2023-10-14 01:38:27.951081514,0
P000838,Mission,2023-02-01 10:58:35.013945103,0
P005554,Cashback,2023-10-11 07:02:30.073843002,0
P009574,ReAcquisition,2023-06-07 05:06:00.344290733,0
P002276,ReAcquisition,2023-06-11 17:14:17.571577311,0
P006453,AccaInsurance,2023-08-04 00:23:47.069252729,1
P009958,ReAcquisition,2023-06-18 11:05:48.928911924,0
P001933,Mission,2023-05-23 21:28:38.609419107,0
P002157,AccaInsurance,2023-01-12 20:16:58.671847820,0
P005983,DepositAndGet,2023-11-14 22:23:29.276256561,0
P009827,ReloadBonus,2023-01-31 02:12:43.297135353,0
P008122,Activation,2023-02-01 18:28:49.406781197,0
P001458,Activation,2023-06-29 06:38:40.802999496,0
P007240,DepositAndGet,2023-07-21 19:10:44.167532921,0
P006518,DepositAndGet,2023-11-08 14:08:04.358879805,0
P009571,ReAcquisition,2023-06-17 17:51:18.255132914,0
P007735,Activation,2023-09-21 02:17:41.956270933,0
P001004,Cashback,2023-11-26 20:07:57.531565427,1
P008911,AccaInsurance,2023-12-07 09:18:59.776764393,0
P009989,Mission,2023-09-17 02:21:35.352891207,0
P003246,ReloadBonus,2023-07-28 17:29:22.511055469,0
P002519,ReAcquisition,2023-04-22 22:40:59.240347385,0
P001412,DepositAndGet,2023-01-16 18:29:04.120795488,0
P009247,ReloadBonus,2023-07-08 15:06:14.864614964,0
P002875,Activation,2023-03-22 16:41:14.084521294,0
P004097,Activation,2023-09-25 15:35:10.819227934,0
P003725,ReloadBonus,2023-07-10 20:10:34.817673206,0
P005649,ReloadBonus,2023-01-29 16:12:05.643900871,0
P008487,ReloadBonus,2023-12-27 13:04:11.536231994,0
P005892,Activation,2023-12-28 12:51:13.837407589,0
P004965,DepositAndGet,2023-01-19 22:39:30.772485018,0
P003303,ReloadBonus,2023-10-26 13:27:40.806187153,0
P009692,Activation,2023-04-25 16:45:23.253242493,0
P000698,AccaInsurance,2023-12-10 04:40:17.976740360,0
P001785,Cashback,2023-03-05 06:32:45.153106928,0
P007581,ReloadBonus,2023-01-07 06:45:42.447878361,0
P006653,DepositAndGet,2023-07-11 19:50:00.813810110,0
P002211,ReloadBonus,2023-08-31 06:03:56.460203171,0
P006214,AccaInsurance,2023-05-28 04:31:41.969469309,0
P005468,ReloadBonus,2023-02-03 21:36:37.454912663,0
P007811,ReloadBonus,2023-07-18 19:13:39.383177519,0
P007423,Activation,2023-02-08 05:50:43.639383316,0
P004734,ReloadBonus,2023-10-22 23:54:27.940141201,0
P002379,Cashback,2023-07-03 01:47:38.444353819,0
P001816,ReloadBonus,2023-01-18 07:21:24.325956821,0
P009237,AccaInsurance,2023-02-17 16:00:23.695980310,0
P008067,ReloadBonus,2023-12-21 14:09:02.855062485,0
P009330,DepositAndGet,2023-12-23 09:55:58.556056023,0
P001661,ReAcquisition,2023-03-24 09:17:43.682656527,0
P000202,AccaInsurance,2023-08-12 11:27:50.059906960,0
P004924,ReAcquisition,2023-11-07 15:46:11.064681053,0
P008767,AccaInsurance,2023-12-29 03:28:00.677515745,0
P009018,DepositAndGet,2023-01-15 21:30:56.015481710,0
P008640,ReAcquisition,2023-11-02 12:17:19.482174397,0
P004935,Activation,2023-01-12 20:08:07.482274771,0
P007294,ReloadBonus,2023-09-18 07:36:15.800299644,0
P004377,ReloadBonus,2023-03-01 07:16:57.838919163,0
P006373,DepositAndGet,2023-07-09 16:21:59.460997343,0
P001540,ReloadBonus,2023-08-13 14:52:34.205331564,0
P005861,ReAcquisition,2023-07-14 03:42:07.471099615,0
P003812,Mission,2023-04-23 02:57:45.272317886,0
P006336,Activation,2023-05-10 22:23:41.770032644,0
P003801,ReAcquisition,2023-05-17 11:27:58.167082310,0
P002421,Mission,2023-03-22 03:43:11.240680695,0
P001963,Activation,2023-06-25 02:13:34.606801510,0
P006207,AccaInsurance,2023-11-01 20:08:44.814337969,0
P003918,Mission,2023-06-02 08:04:42.134904861,0
P002506,AccaInsurance,2023-02-27 17:51:02.793874025,0
P006968,Cashback,2023-03-22 13:04:42.722343922,0
P007057,Cashback,2023-09-27 01:38:08.829680681,1
P002252,Activation,2023-10-29 22:22:13.691243887,0
P003057,AccaInsurance,2023-02-16 00:53:57.859041691,0
P008565,ReloadBonus,2023-03-30 03:05:27.638036489,0
P006492,Activation,2023-03-30 00:36:38.230596781,0
P006100,AccaInsurance,2023-09-06 09:47:17.709245920,0
P005466,ReAcquisition,2023-02-04 09:53:59.818568230,0
P003532,Activation,2023-08-11 22:27:10.242396593,0
P006842,ReAcquisition,2023-11-27 14:28:16.232064247,1
P008697,DepositAndGet,2023-06-12 21:22:34.454664469,0
P003908,ReloadBonus,2023-04-17 22:26:49.075015068,0
P008269,ReAcquisition,2023-08-05 05:29:28.642847300,0
P009620,DepositAndGet,2023-10-22 09:13:50.461637497,0
P006852,AccaInsurance,2023-07-30 05:31:00.000964403,0
P001953,Activation,2023-05-18 13:08:01.909180641,0
P003001,Cashback,2023-08-19 12:35:11.054080486,0
P005648,ReloadBonus,2023-05-11 17:36:27.796804667,1
P003062,ReloadBonus,2023-09-07 06:35:50.792393684,0
P007804,DepositAndGet,2023-11-29 01:18:09.968051672,1
P007500,ReAcquisition,2023-10-22 10:34:20.949921846,0
P006938,Activation,2023-01-09 05:33:21.371791840,0
P001651,AccaInsurance,2023-01-15 04:40:47.732837200,0
P007854,AccaInsurance,2023-10-16 18:17:25.755234957,0
P003682,AccaInsurance,2023-06-14 22:09:50.727547884,0
P001004,DepositAndGet,2023-10-18 12:47:43.690887690,0
P008959,DepositAndGet,2023-02-11 17:34:16.521762609,1
P005877,Mission,2023-02-11 17:22:19.299074411,0
P000808,Cashback,2023-10-18 06:43:57.027477264,1
P006113,Cashback,2023-10-05 05:35:44.743944645,0
P004542,Activation,2023-02-23 01:42:08.823657274,0
P001505,ReloadBonus,2023-12-27 14:23:33.147037029,0
P004695,ReAcquisition,2023-04-20 11:37:03.950133801,0
P009888,ReloadBonus,2023-07-05 21:29:30.576863050,0
P001213,Cashback,2023-07-17 18:11:41.328268051,0
P000322,Activation,2023-07-09 12:23:15.650423288,0
P006734,Cashback,2023-11-29 17:54:14.623394489,0
P001537,ReAcquisition,2023-08-04 04:35:27.832624912,0
P000818,ReAcquisition,2023-04-16 18:55:11.562922239,0
P007840,ReAcquisition,2023-07-09 10:24:41.009306908,0
P000070,DepositAndGet,2023-03-25 16:56:17.790443897,0
P001593,Activation,2023-01-11 18:28:52.471608162,0
P000505,ReloadBonus,2023-02-17 21:16:16.902028322,0
P006582,ReAcquisition,2023-10-16 05:19:37.420904636,0
P003855,ReAcquisition,2023-10-25 15:14:11.933860064,0
P008394,Activation,2023-03-09 00:12:34.734953880,0
P009581,AccaInsurance,2023-08-25 23:01:24.459108591,0
P007815,ReloadBonus,2023-04-27 20:19:09.923808575,0
P002534,Activation,2023-05-13 08:11:45.078297853,0
P008953,Activation,2023-12-19 15:43:08.182832479,0
P002312,DepositAndGet,2023-09-17 22:45:36.876459599,0
P008464,Cashback,2023-08-22 09:18:37.484846592,0
P006325,ReloadBonus,2023-10-23 20:45:44.004984140,0
P000906,Mission,2023-01-16 06:46:38.652620554,0
P007739,AccaInsurance,2023-10-30 11:45:09.586082220,0
P002092,ReloadBonus,2023-09-24 11:06:17.119577408,0
P004222,Activation,2023-12-22 14:49:06.190463543,0
P009631,Cashback,2023-12-14 19:18:51.943803072,0
P006896,Cashback,2023-02-04 11:08:55.881134033,0
P009625,Mission,2023-05-13 03:43:57.267637491,0
P006180,DepositAndGet,2023-03-01 15:48:02.085263729,0
P007636,Mission,2023-06-06 23:39:02.326223850,0
P008366,ReAcquisition,2023-01-23 12:41:24.908107996,0
P003714,ReloadBonus,2023-02-11 14:31:26.404783726,0
P009521,Activation,2023-12-22 14:04:15.335951805,0
P001996,DepositAndGet,2023-12-04 04:43:29.369596958,0
P005642,ReloadBonus,2023-08-04 20:31:22.506573677,0
P005609,ReAcquisition,2023-11-23 10:45:31.027627230,0
P006574,ReAcquisition,2023-05-30 11:01:45.206862688,1
P000584,AccaInsurance,2023-04-30 23:13:24.528954029,0
P003157,Cashback,2023-03-04 15:01:50.131261109,0
P000292,DepositAndGet,2023-05-16 02:19:10.074670076,0
P009425,Activation,2023-12-30 20:12:51.869618416,0
P006354,DepositAndGet,2023-01-23 03:56:58.877086878,0
P009535,DepositAndGet,2023-08-29 13:14:47.583631516,0
P007476,Activation,2023-08-04 16:14:38.621329308,0
P009986,Cashback,2023-03-07 00:30:46.706077337,1
P001601,ReAcquisition,2023-06-20 23:10:03.138261557,1
P007909,ReAcquisition,2023-02-03 00:24:32.657573462,0
P002093,Cashback,2023-11-10 06:54:48.338259220,0
P004250,ReAcquisition,2023-09-19 01:13:26.116914272,0
P001401,AccaInsurance,2023-06-15 00:52:43.841253757,0
P006216,Mission,2023-08-14 21:46:33.859049797,0
P007998,AccaInsurance,2023-04-23 12:07:39.025592089,0
P004578,ReAcquisition,2023-03-06 21:07:16.128645658,0
P002972,Activation,2023-04-12 23:00:37.088955641,0
P000674,Activation,2023-05-15 04:54:52.146055937,0
P005179,Activation,2023-01-15 22:40:42.858740807,0
P002917,DepositAndGet,2023-12-24 22:20:19.894243717,0
P001006,ReAcquisition,2023-04-04 07:27:01.321320772,0
P007399,DepositAndGet,2023-10-25 09:58:08.757900000,0
P006822,DepositAndGet,2023-08-06 19:46:26.985422850,0
P004880,Mission,2023-10-21 22:56:56.143883467,0
P005986,DepositAndGet,2023-09-19 12:09:03.916481256,0
P005208,Mission,2023-02-21 22:09:12.448445082,0
P009631,Activation,2023-11-15 18:24:09.648627520,0
P008032,AccaInsurance,2023-05-25 15:16:00.731435776,0
P004125,Cashback,2023-09-09 09:37:14.094918013,0
P003138,Activation,2023-11-02 12:35:52.617078781,1
P007937,AccaInsurance,2023-01-30 14:32:44.040088892,0
P002106,Cashback,2023-07-04 22:55:33.925103664,0
P003554,DepositAndGet,2023-01-18 01:16:41.034873009,0
P005779,Mission,2023-05-14 23:11:49.197269440,0
P000869,DepositAndGet,2023-07-22 13:43:01.368775845,0
P006984,ReAcquisition,2023-05-09 00:00:14.999029875,0
P007278,Activation,2023-08-07 04:30:09.338964224,0
P009195,ReAcquisition,2023-09-11 17:42:59.582526445,0
P003569,ReloadBonus,2023-03-09 04:11:17.566804647,0
